,Company,Review,Date,Rate
6907,paddypower,Great,2022-11-23 04:49:16,5
6908,paddypower,Good,2022-09-01 08:28:25,4
6909,paddypower,Good,2022-08-12 12:43:05,4
6910,paddypower,Enjoyable,2022-08-16 06:42:59,5
6911,paddypower,Enjoyable,2022-08-12 08:29:01,5
6912,paddypower,Superb,2023-01-01 10:20:17,5
6913,paddypower,Good,2022-08-14 14:53:06,4
6914,paddypower,Awesome,2022-10-13 11:16:22,5
6915,paddypower,Fantastic,2022-12-10 08:33:53,4
6916,paddypower,Recommended,2023-01-17 16:09:03,5
6917,paddypower,Decent,2022-08-10 15:07:35,5
6918,paddypower,Love it,2022-12-10 08:59:36,5
6919,paddypower,Enjoyable,2022-08-10 13:57:32,5
6920,paddypower,Good,2023-01-13 09:04:42,3
6921,paddypower,Great,2022-08-24 14:54:58,5
6922,paddypower,Good,2022-08-09 05:50:40,4
6923,paddypower,Great,2022-08-12 05:48:03,5
6924,paddypower,Fast,2023-01-05 14:03:36,4
6925,paddypower,Love it,2022-09-07 13:51:27,5
6926,paddypower,Good,2022-09-07 02:57:45,3
6927,paddypower,Great,2022-08-18 15:23:05,5
6928,paddypower,Good,2022-08-09 12:34:39,4
6929,paddypower,Awesome,2022-08-28 14:05:54,5
6930,paddypower,Loving it,2022-12-28 15:39:21,5
6931,paddypower,Good,2022-10-28 05:24:42,4
6932,paddypower,amazing,2022-10-06 06:34:48,5
6933,paddypower,Good,2022-11-18 12:10:55,4
6934,paddypower,Awesome,2022-11-12 15:23:03,5
6935,paddypower,Decent,2022-11-13 01:55:36,5
6936,paddypower,Good,2022-08-13 05:37:43,4
6937,paddypower,Great,2022-08-10 13:04:13,5
6938,paddypower,Awesome,2022-08-12 14:16:52,5
6939,paddypower,Love it,2022-08-10 08:08:59,5
6940,paddypower,Fantastic,2022-10-15 16:58:24,5
6941,paddypower,Outstanding,2022-08-25 20:01:43,5
6942,paddypower,I'm sorry,2023-02-10 05:45:58,5
6943,paddypower,Works well.,2022-08-10 15:08:35,4
6944,paddypower,Super betting,2022-11-30 12:02:37,5
6945,paddypower,Keep trying,2022-12-17 05:31:34,4
6946,paddypower,Its ok,2022-08-18 10:16:09,4
6947,paddypower,Exstatic.,2022-08-09 14:01:37,5
6948,paddypower,Fabby,2022-08-10 13:57:44,5
6949,paddypower,Yea how,2022-09-04 07:44:10,5
6950,paddypower,Fa,2022-10-15 09:32:47,5
6951,paddypower,Later,2022-08-11 08:09:01,5
6952,paddypower,Enjoyful,2022-08-10 10:51:29,5
6953,paddypower,Super,2022-08-09 12:24:49,5
6954,paddypower,Sueee,2022-10-08 05:54:50,5
6955,paddypower,Fair,2022-11-08 12:43:35,5
6956,paddypower,Satjisfjied,2022-08-11 08:48:44,5
6957,paddypower,Class,2022-08-13 09:57:25,5
6958,paddypower,Mint,2022-08-09 11:44:59,5
6959,paddypower,Spot on,2022-08-18 10:00:27,5
6960,paddypower,Ok,2022-08-10 19:13:09,5
6961,paddypower,⭐️⭐️⭐️⭐️⭐️,2022-08-23 10:58:06,5
6962,paddypower,Poor,2022-08-13 14:35:02,3
6963,paddypower,Spot on,2023-01-06 17:47:02,4
6964,paddypower,Ok,2022-12-09 06:47:37,4
6965,paddypower,Poor,2022-09-17 15:47:44,3
6966,paddypower,👍,2022-10-08 13:43:57,5
6967,paddypower,👍,2022-09-17 06:31:43,5
6968,paddypower,👍,2022-12-27 06:55:06,5
6969,paddypower,👍👍👍,2022-10-12 06:04:45,5
6970,paddypower,😁😁😁😁😁,2022-08-17 18:33:26,1
6971,paddypower,Just upgraded my phone to a Google pixel 6 and the PP app doesn't work. The app opens and you press log in and it crashes the phone to reset. I have uninstalled & reinstalled and the same thing happens?. I have to go into the play store and open the app from here and then it sometimes works or log in bypassing the app with Firefox or chrome.,2022-08-01 02:39:52,1
6972,paddypower,OK very slow fgjjgggggvvycgcgycyg fujjfgjfufuf hfftcttcxtgcyvybubu ggghfffggdfjj fjfjf jjfjffcuuffuffffufuf7f7fujfffff7ffufufufufufjf7fuuuf jfjfuffufufududu jfuxufufdududududd7 ufufudufufuxjififddjduffuddjdi8dd8ffjffjfff8ff cifuufuxufjfjfifkgkgjcxucicjcjxifufucu fgyjddgyduddjfuuuggy gjxuuxufujxjxjxjfjxjsjdgjcj hxjxjxjxjcjxjxjxncjxjxj cjfjxjxjxjxjxjfjdix hcjfjfjsjdjxjxjsjdjjg cjufixufjudjfjfjfixuxixifjfjfidjfifig udjdicixjxjfjfifjfjf fuudidjfifjxjjixjfididifujxjxjxjxi fjjdixjcjxjxjxicici,2022-03-29 13:13:50,3
6973,paddypower,Top bookie👍👏👌,2022-03-14 12:26:48,5
6974,paddypower,Good app!.,2022-03-31 08:26:09,5
6975,paddypower,Outstanding service 👏 👌,2022-05-06 13:15:37,5
6976,paddypower,Beautiful app,2022-07-02 06:18:25,5
6977,paddypower,All good!!,2022-03-26 15:48:24,5
6978,paddypower,"Exciting, fun.",2022-03-12 09:11:07,5
6979,paddypower,Brilliant!,2022-02-26 08:43:03,5
6980,paddypower,"Handy, Cool.",2022-04-02 10:24:01,4
6981,paddypower,Very good,2022-05-19 14:13:25,4
6982,paddypower,Brilliant thanks,2022-07-23 11:44:59,5
6983,paddypower,Brilliant site,2022-08-09 10:36:46,5
6984,paddypower,Brilliant app,2022-07-18 04:43:05,5
6985,paddypower,Fun!,2022-06-02 08:39:34,5
6986,paddypower,Love it!,2022-02-26 11:40:18,5
6987,paddypower,Very reliable.,2022-08-13 03:08:08,5
6988,paddypower,White screen when rotate,2022-07-29 20:01:03,1
6989,paddypower,The best,2022-08-06 09:58:42,5
6990,paddypower,Always great 👍,2022-04-06 08:44:05,5
6991,paddypower,Absolutely Perfect 😁,2022-03-10 07:22:22,5
6992,paddypower,Soooooo easy.,2022-03-17 07:52:32,5
6993,paddypower,Awesome app 💯,2022-03-16 05:34:24,5
6994,paddypower,Very good 😊,2022-03-16 15:23:09,1
6995,paddypower,Great app .,2022-02-27 10:55:24,5
6996,paddypower,The best 👌,2022-03-17 11:26:06,1
6997,paddypower,Great App.,2022-02-28 07:00:36,5
6998,paddypower,Great fun.,2022-03-19 10:14:24,5
6999,paddypower,Easy app.,2022-07-16 00:46:01,5
7000,paddypower,Fun site.,2022-02-26 02:28:27,5
7001,paddypower,It's good,2022-05-29 10:38:49,4
7002,paddypower,Excellent!!,2022-05-14 08:22:16,5
7003,paddypower,Lovely app...,2022-02-27 11:53:57,5
7004,paddypower,Good .,2022-08-09 04:52:45,5
7005,paddypower,Amazing!!!!,2022-02-26 15:30:54,5
7006,paddypower,Excellent 👍,2022-03-09 01:15:36,5
7007,paddypower,All good 👍👍👍👍,2022-04-13 12:34:45,5
7008,paddypower,Brilliant.,2022-08-17 10:45:24,5
7009,paddypower,Cracking app,2022-03-16 17:14:48,5
7010,paddypower,Very slow,2022-04-30 16:15:00,1
7011,paddypower,Awful app,2022-04-10 11:22:06,1
7012,paddypower,Bloody awful,2022-08-11 05:25:45,1
7013,paddypower,Great 👍,2022-02-25 16:14:21,5
7014,paddypower,Great 👍,2022-03-05 08:13:19,5
7015,paddypower,Top 🍌,2022-03-17 08:33:19,5
7016,paddypower,Fine.,2022-03-10 02:02:26,4
7017,paddypower,Easy,2022-05-17 20:57:13,5
7018,paddypower,Good,2022-08-09 07:06:51,5
7019,paddypower,Good,2022-08-09 11:06:16,5
7020,paddypower,Good,2022-05-11 09:20:06,5
7021,paddypower,Good,2022-07-19 14:03:10,5
7022,paddypower,Good,2022-08-12 05:54:18,5
7023,paddypower,Good,2022-06-15 02:23:59,5
7024,paddypower,Good,2022-07-20 15:50:24,5
7025,paddypower,Good,2022-08-09 09:45:22,5
7026,paddypower,Great.,2022-03-17 08:17:49,5
7027,paddypower,Good 👍,2022-03-01 14:34:42,5
7028,paddypower,Happy,2022-08-06 10:08:11,5
7029,paddypower,Excellent,2022-05-21 07:24:50,5
7030,paddypower,Excellent,2022-05-18 19:48:43,5
7031,paddypower,Excellent,2022-08-12 02:11:18,5
7032,paddypower,Excellent,2022-08-19 12:14:23,5
7033,paddypower,Excellent,2022-06-18 07:21:47,5
7034,paddypower,Excellent,2022-06-19 14:26:05,5
7035,paddypower,Excellent,2022-05-21 09:31:33,5
7036,paddypower,Excellent,2022-07-24 09:43:03,5
7037,paddypower,Excellent,2022-06-14 12:46:44,5
7038,paddypower,Brilliant 👏 👏,2022-03-16 10:04:45,5
7039,paddypower,Brilliant 👏 👏 👏,2022-02-26 11:04:50,5
7040,paddypower,Excellent,2022-12-31 05:00:33,1
7041,paddypower,Great fun,2022-03-17 13:12:58,5
7042,paddypower,Great app,2022-03-11 12:30:02,5
7043,paddypower,Fantastic App,2022-04-16 14:05:51,5
7044,paddypower,Good App,2022-03-06 05:58:25,5
7045,paddypower,User friendly,2022-03-17 19:26:21,5
7046,paddypower,Very good,2022-03-15 10:01:27,5
7047,paddypower,The best,2022-03-14 19:41:51,5
7048,paddypower,Fantastic app,2022-03-02 09:35:00,5
7049,paddypower,Very good,2022-08-17 08:05:45,5
7050,paddypower,Great app,2022-03-15 04:32:54,5
7051,paddypower,Always good,2022-03-21 20:53:37,5
7052,paddypower,Very good,2022-03-03 13:27:03,4
7053,paddypower,Excellent service,2022-03-15 09:17:17,5
7054,paddypower,Absolutely excellent,2022-03-06 03:18:52,5
7055,paddypower,Brilliant app,2022-03-11 12:56:14,5
7056,paddypower,Great app,2022-03-15 14:39:23,5
7057,paddypower,Excellent service,2022-03-15 10:36:53,5
7058,paddypower,Very exciting,2022-03-15 13:14:33,5
7059,paddypower,Great app,2022-05-03 09:03:41,5
7060,paddypower,Very good,2022-03-05 06:32:14,5
7061,paddypower,Very pleasant,2022-05-15 11:23:46,1
7062,paddypower,Brilliant app,2022-03-18 05:35:17,5
7063,paddypower,Great app,2022-05-28 10:54:13,4
7064,paddypower,Very enjoyable,2022-03-17 10:01:43,5
7065,paddypower,Very good,2022-03-24 21:21:04,5
7066,paddypower,Great app,2022-02-26 13:06:42,5
7067,paddypower,It good,2022-08-11 20:15:43,5
7068,paddypower,Top class,2022-07-29 09:55:46,5
7069,paddypower,All good,2022-04-09 13:10:37,5
7070,paddypower,Very pleased,2022-03-14 05:41:16,5
7071,paddypower,Good app,2022-03-17 07:23:23,5
7072,paddypower,very good,2022-06-16 08:46:44,5
7073,paddypower,Very pleased,2022-03-04 04:01:13,5
7074,paddypower,Great service,2022-03-12 06:54:30,5
7075,paddypower,Great app,2022-04-16 10:25:08,5
7076,paddypower,So handy,2022-03-15 13:20:11,5
7077,paddypower,Amazing app,2022-07-30 06:00:41,5
7078,paddypower,Great app,2022-03-04 16:12:24,5
7079,paddypower,Very good,2022-04-02 08:55:10,5
7080,paddypower,Absolutely nice,2022-07-09 19:38:23,5
7081,paddypower,Brilliant interface,2022-03-03 13:29:48,5
7082,paddypower,Excellent service,2022-08-06 09:44:06,5
7083,paddypower,Top notch,2022-03-17 05:02:04,5
7084,paddypower,THE BEST,2022-03-12 14:43:17,5
7085,paddypower,Great app,2022-03-05 05:51:31,5
7086,paddypower,Paddy power,2022-04-09 06:51:30,5
7087,paddypower,Great fun,2022-03-15 12:26:27,5
7088,paddypower,New learning,2022-04-27 11:31:56,4
7089,paddypower,Great boosters,2022-04-07 12:37:26,5
7090,paddypower,Very good,2022-02-26 09:36:44,5
7091,paddypower,Great bookie,2022-04-01 10:05:13,5
7092,paddypower,great app,2022-03-30 17:08:37,4
7093,paddypower,Great app,2022-03-17 11:13:16,5
7094,paddypower,Top slots,2022-03-27 07:15:48,5
7095,paddypower,User friendly,2022-04-06 17:13:53,5
7096,paddypower,Very enjoyable,2022-03-13 11:29:42,5
7097,paddypower,very good,2022-03-01 14:04:44,5
7098,paddypower,nice app,2022-03-08 11:31:00,4
7099,paddypower,User friendly,2022-03-04 11:26:12,5
7100,paddypower,Brilliant bookies,2022-03-17 08:08:53,5
7101,paddypower,Very good,2022-03-23 02:54:23,5
7102,paddypower,Good app,2022-03-05 02:55:44,5
7103,paddypower,Customer friendly,2022-03-15 11:17:11,5
7104,paddypower,Great app,2022-04-05 09:58:46,5
7105,paddypower,Great app,2022-02-28 15:53:33,5
7106,paddypower,Great app,2022-03-17 11:29:36,5
7107,paddypower,Great app,2022-05-05 11:34:26,5
7108,paddypower,Very good,2022-03-17 10:25:23,4
7109,paddypower,Really good,2022-02-26 07:37:05,5
7110,paddypower,Good app,2022-03-19 09:52:35,5
7111,paddypower,Very enjoyable,2022-08-09 13:04:00,5
7112,paddypower,Good company,2022-08-09 05:58:49,5
7113,paddypower,The best,2022-03-11 10:29:12,5
7114,paddypower,good app,2022-04-24 05:41:42,5
7115,paddypower,Excellent app,2022-03-05 13:39:45,5
7116,paddypower,Not bad,2022-04-28 09:42:00,3
7117,paddypower,Great app,2022-03-09 14:30:10,5
7118,paddypower,First class,2022-03-15 10:01:28,3
7119,paddypower,Great app,2022-03-02 12:20:56,5
7120,paddypower,Not bad,2022-08-09 06:41:52,5
7121,paddypower,Easy excellent,2022-07-01 17:11:43,5
7122,paddypower,V.good,2022-08-25 06:52:34,5
7123,paddypower,Shite,2022-08-24 14:07:54,5
7124,paddypower,Slow,2022-05-18 08:09:45,3
7125,paddypower,Awful,2022-06-25 10:40:24,5
7126,paddypower,Awful,2022-06-05 08:56:19,1
7127,paddypower,Brilliant,2022-05-20 14:35:40,5
7128,paddypower,Convenient,2022-07-02 06:50:14,5
7129,paddypower,Love this,2022-04-14 14:56:36,5
7130,paddypower,Brilliant,2022-03-17 13:06:37,5
7131,paddypower,Excellent,2022-03-05 04:28:37,5
7132,paddypower,Good,2022-03-07 14:13:15,5
7133,paddypower,Superb,2022-05-24 08:35:26,5
7134,paddypower,Powerful,2022-03-15 15:33:49,5
7135,paddypower,Love it,2022-03-16 11:41:11,5
7136,paddypower,Marvellous,2022-04-02 11:28:03,5
7137,paddypower,Great,2022-02-26 06:51:11,4
7138,paddypower,Fabulous,2022-03-11 07:22:05,5
7139,paddypower,Enjoyable,2022-03-16 12:02:00,4
7140,paddypower,Good,2022-03-14 15:27:14,4
7141,paddypower,Fantastic,2022-03-15 09:00:36,5
7142,paddypower,Brilliant,2022-03-01 22:31:33,5
7143,paddypower,fantastic,2022-02-26 13:13:22,5
7144,paddypower,Good,2022-03-15 13:06:38,5
7145,paddypower,Superb,2022-07-16 17:05:40,5
7146,paddypower,Fantastic,2022-04-30 07:16:15,5
7147,paddypower,Excellent,2022-03-17 06:09:17,4
7148,paddypower,Good,2022-04-18 06:42:36,3
7149,paddypower,Good,2022-03-26 09:50:14,5
7150,paddypower,Great,2022-03-16 08:35:13,5
7151,paddypower,Awesome,2022-03-18 07:11:49,5
7152,paddypower,Recommended,2022-03-06 11:17:16,5
7153,paddypower,Good,2022-03-12 03:55:07,5
7154,paddypower,Good,2022-03-18 09:54:20,5
7155,paddypower,Good,2022-03-17 08:41:47,5
7156,paddypower,Good,2022-03-15 12:34:35,4
7157,paddypower,Excellent,2022-03-16 05:20:57,5
7158,paddypower,Excellent,2022-03-16 15:00:54,5
7159,paddypower,Awesome,2022-08-09 06:20:31,5
7160,paddypower,Best,2022-03-15 14:57:41,5
7161,paddypower,Good,2022-02-26 10:48:09,5
7162,paddypower,Enjoyable,2022-04-10 10:10:59,5
7163,paddypower,Great,2022-02-27 04:38:03,5
7164,paddypower,Great,2022-02-26 12:31:17,5
7165,paddypower,Fantastic,2022-03-17 10:20:03,5
7166,paddypower,Excellent,2022-04-18 06:42:00,5
7167,paddypower,Smooth,2022-06-19 13:59:58,5
7168,paddypower,Enjoyable,2022-03-15 13:08:28,5
7169,paddypower,Excellent,2022-02-27 15:15:42,5
7170,paddypower,Marvellous,2022-03-05 12:20:22,5
7171,paddypower,Excellent,2022-03-13 14:35:07,5
7172,paddypower,Wonderful,2022-04-10 13:27:18,5
7173,paddypower,Cool,2022-03-16 11:12:48,5
7174,paddypower,Great,2022-02-28 08:27:25,1
7175,paddypower,Great,2022-03-19 03:48:48,5
7176,paddypower,Awesome,2022-03-07 12:16:06,5
7177,paddypower,Cosmic,2022-04-18 09:06:59,4
7178,paddypower,Excellent,2022-04-10 11:20:43,5
7179,paddypower,Great,2022-02-27 06:02:31,5
7180,paddypower,Great,2022-03-30 19:05:22,5
7181,paddypower,Brilliant,2022-03-12 08:35:38,5
7182,paddypower,Brilliant,2022-03-15 08:50:00,5
7183,paddypower,Good,2022-08-10 12:06:36,4
7184,paddypower,Good,2022-04-06 10:15:22,4
7185,paddypower,Great,2022-02-26 09:03:00,5
7186,paddypower,Enjoyable,2022-03-17 11:31:34,5
7187,paddypower,Great,2022-03-15 05:14:26,5
7188,paddypower,Superb,2022-03-16 10:50:53,5
7189,paddypower,Good,2022-04-01 16:15:03,5
7190,paddypower,Fun,2022-04-02 09:39:53,5
7191,paddypower,Great,2022-03-16 14:56:03,5
7192,paddypower,Awesome,2022-04-28 14:53:06,5
7193,paddypower,Good,2022-03-11 13:50:24,4
7194,paddypower,Good,2022-05-22 11:58:28,4
7195,paddypower,awesome,2022-02-28 21:27:12,5
7196,paddypower,Excellent,2022-03-18 13:53:00,5
7197,paddypower,Good,2022-03-16 16:02:20,5
7198,paddypower,Fantastic,2022-02-28 10:04:41,5
7199,paddypower,Excellent,2022-03-17 14:03:56,5
7200,paddypower,Good,2022-02-24 17:20:12,4
7201,paddypower,Good,2022-03-25 17:06:53,5
7202,paddypower,Fantastic,2022-03-01 14:31:24,5
7203,paddypower,GREAT,2022-04-30 04:36:32,5
7204,paddypower,Love it,2022-04-20 12:37:27,5
7205,paddypower,Brilliant,2022-05-01 15:48:11,1
7206,paddypower,Positive,2022-02-27 09:18:54,4
7207,paddypower,Great,2022-08-25 14:31:12,5
7208,paddypower,Great,2022-03-06 02:54:37,5
7209,paddypower,Love it,2022-03-12 04:05:12,5
7210,paddypower,Great,2022-02-24 06:41:17,5
7211,paddypower,Brilliant,2022-02-24 10:49:40,5
7212,paddypower,Good,2022-03-15 15:10:01,5
7213,paddypower,Excellent,2022-03-15 13:21:12,5
7214,paddypower,Cool,2022-03-15 10:33:14,4
7215,paddypower,Awesome,2022-03-16 14:09:29,5
7216,paddypower,Excellent,2022-02-26 10:00:35,5
7217,paddypower,Fantastic,2022-02-26 05:53:21,5
7218,paddypower,Fun,2022-02-25 14:45:28,5
7219,paddypower,Great,2022-04-06 11:40:40,5
7220,paddypower,Good,2022-02-26 04:36:34,5
7221,paddypower,Fantastic,2022-03-13 12:10:20,5
7222,paddypower,Excellent Excellent,2022-03-16 08:16:23,5
7223,paddypower,Blindin app,2022-03-04 11:44:38,5
7224,paddypower,Very special,2022-06-09 08:39:07,5
7225,paddypower,Grwat services,2022-02-24 05:52:32,5
7226,paddypower,Horse racing,2022-03-05 13:10:52,1
7227,paddypower,Mint app,2022-03-03 13:48:59,5
7228,paddypower,Just mint,2022-03-15 15:52:38,5
7229,paddypower,Emotional 😭,2022-08-15 13:07:38,5
7230,paddypower,Very 👍,2022-06-25 12:45:56,5
7231,paddypower,Bril.,2022-03-27 08:01:02,5
7232,paddypower,❤️,2022-06-05 05:14:40,5
7233,paddypower,Super,2022-06-03 10:36:53,5
7234,paddypower,Fab,2022-08-17 08:43:24,5
7235,paddypower,Epic,2022-08-05 18:11:46,5
7236,paddypower,Ok,2022-08-09 12:32:25,5
7237,paddypower,Fandabiedoseie,2022-08-25 14:36:20,5
7238,paddypower,Dead on,2022-07-30 10:39:39,5
7239,paddypower,Spot on,2022-06-08 20:31:02,5
7240,paddypower,Sound,2022-08-31 10:06:35,5
7241,paddypower,Funny,2022-05-11 11:37:46,5
7242,paddypower,Vgoód,2022-08-07 13:45:47,5
7243,paddypower,Grand,2022-04-09 04:50:59,4
7244,paddypower,Ok,2022-03-19 11:12:18,5
7245,paddypower,Ok,2022-03-07 09:53:43,3
7246,paddypower,EasyEasy,2022-04-08 17:55:57,5
7247,paddypower,Xcellent,2022-03-18 06:03:08,5
7248,paddypower,A1,2022-03-03 14:20:31,5
7249,paddypower,Quality,2022-02-27 18:25:58,5
7250,paddypower,Spot on,2022-03-16 10:11:33,5
7251,paddypower,Ok,2022-04-09 07:19:02,5
7252,paddypower,Quality,2022-02-25 08:07:18,5
7253,paddypower,Super,2022-03-06 07:31:19,5
7254,paddypower,Mint,2022-02-25 19:10:51,5
7255,paddypower,greaat,2022-02-27 11:24:48,5
7256,paddypower,Pays,2022-03-04 08:46:31,5
7257,paddypower,Noice,2022-02-26 21:45:49,5
7258,paddypower,Gtrat,2022-03-14 21:20:57,5
7259,paddypower,Spot on,2022-03-17 11:11:11,5
7260,paddypower,Gteat,2022-03-16 14:25:27,4
7261,paddypower,😭,2022-06-03 13:32:30,4
7262,paddypower,👍,2022-08-10 03:44:23,5
7263,paddypower,👍,2022-03-04 08:13:34,5
7264,paddypower,👍,2022-02-27 09:10:27,5
7265,paddypower,🤗,2022-08-09 19:36:41,5
7266,paddypower,👍,2022-08-07 08:38:52,5
7267,paddypower,👍,2022-08-10 10:06:24,5
7268,paddypower,👍,2022-03-17 11:20:11,5
7269,paddypower,👌,2022-08-10 15:56:22,5
7270,paddypower,👌,2022-04-09 06:17:21,5
7271,paddypower,👍,2022-03-15 13:38:29,5
7272,paddypower,☆☆☆☆☆,2022-06-03 14:52:57,5
7273,paddypower,💥💥💥💥,2022-05-01 15:51:50,5
7274,paddypower,a+++,2022-08-10 18:03:33,5
7275,paddypower,Best betting app ever.. with easy access to my winnings the brilliant Cashcard+,2021-08-06 09:27:09,5
7276,paddypower,Very good!,2022-01-29 06:52:18,5
7277,paddypower,Paddy Power!!!,2021-08-18 14:56:49,5
7278,paddypower,Great app👍🏻,2021-10-10 09:58:52,5
7279,paddypower,Love it!,2021-10-05 16:20:31,5
7280,paddypower,"Having fun ,😁😁",2022-02-12 09:15:29,5
7281,paddypower,Excellent service.,2021-08-06 13:07:15,5
7282,paddypower,So good😀😀 .,2021-08-31 11:38:59,5
7283,paddypower,Love it!!,2021-08-13 07:16:52,5
7284,paddypower,Great app 👍,2022-01-22 07:43:59,5
7285,paddypower,Great 👍 app,2021-12-05 11:32:17,5
7286,paddypower,Good app.,2021-08-05 08:41:50,5
7287,paddypower,Excellent 👌 .,2021-09-11 09:31:02,5
7288,paddypower,Great!,2022-01-03 08:04:31,5
7289,paddypower,Great!,2021-08-28 05:09:45,5
7290,paddypower,Great 👍 👌,2021-08-13 15:51:14,5
7291,paddypower,Great up.,2021-08-14 10:00:55,5
7292,paddypower,V. Good..,2021-11-14 10:06:54,5
7293,paddypower,Laggy mess,2021-10-19 19:23:45,1
7294,paddypower,Excellent 👌,2021-08-23 14:32:55,5
7295,paddypower,Brilliant.,2021-12-18 07:40:27,5
7296,paddypower,Very slow,2021-12-01 04:09:58,4
7297,paddypower,Lethal app,2021-08-20 13:57:18,5
7298,paddypower,Awful app,2021-10-17 10:24:56,1
7299,paddypower,Scummy organisation,2021-12-18 08:54:28,1
7300,paddypower,Terrible app,2021-08-05 13:16:33,1
7301,paddypower,Love pp.,2021-08-05 16:00:29,5
7302,paddypower,Great 👍,2021-10-06 13:19:43,5
7303,paddypower,Great 👍,2022-02-11 14:41:21,5
7304,paddypower,Easy..,2021-10-19 06:53:49,5
7305,paddypower,👌💯😘😘😘😘😘😘😘😘😘😘😘 Good 😍😍😍😍😍😍😍😍😍😍❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,2021-12-06 18:36:40,5
7306,paddypower,Great site,2021-08-14 12:14:22,5
7307,paddypower,Not bad,2021-08-07 10:19:12,4
7308,paddypower,Good app,2022-01-25 12:02:51,5
7309,paddypower,Great app,2021-09-25 06:42:29,5
7310,paddypower,Great app,2022-02-03 18:06:20,5
7311,paddypower,A1 great,2021-08-18 14:09:43,5
7312,paddypower,Extremely Good,2021-10-03 11:40:05,5
7313,paddypower,Very good,2021-08-04 09:33:20,1
7314,paddypower,Easy login,2021-08-11 09:22:03,5
7315,paddypower,Very good,2022-02-19 06:37:44,5
7316,paddypower,V good,2021-09-01 09:15:25,5
7317,paddypower,Easy wizzy,2021-08-08 08:10:41,5
7318,paddypower,Great value,2021-11-10 00:26:48,5
7319,paddypower,Very good,2021-08-07 04:48:34,5
7320,paddypower,Brilliant serviced,2021-08-09 09:08:58,5
7321,paddypower,Amazing app,2021-08-21 12:05:14,5
7322,paddypower,Very good,2022-01-05 15:53:47,5
7323,paddypower,Great app,2021-08-14 09:12:13,5
7324,paddypower,Great app,2021-10-28 15:27:11,5
7325,paddypower,First class,2021-11-17 11:46:38,5
7326,paddypower,All good,2021-08-07 11:01:01,5
7327,paddypower,Great odds,2021-10-27 12:37:07,5
7328,paddypower,Great app,2021-09-06 14:50:21,5
7329,paddypower,Great site,2022-01-01 09:23:36,5
7330,paddypower,Great app,2021-08-13 19:14:33,5
7331,paddypower,Great thanks,2021-08-07 09:42:09,5
7332,paddypower,Great app,2021-11-27 03:36:25,5
7333,paddypower,Very good,2022-03-03 04:19:40,5
7334,paddypower,Very good,2021-12-04 18:27:51,5
7335,paddypower,Always good,2021-09-24 11:06:04,5
7336,paddypower,Great stuff,2021-08-21 06:57:02,5
7337,paddypower,Good experience,2021-08-18 09:19:12,5
7338,paddypower,All good,2021-10-24 11:25:24,4
7339,paddypower,Very good,2021-08-28 07:04:06,4
7340,paddypower,Brilliant App,2021-08-13 15:07:19,5
7341,paddypower,Top app,2021-08-11 09:09:24,5
7342,paddypower,Very good,2022-01-15 11:48:20,4
7343,paddypower,Not bad,2021-12-06 13:21:36,4
7344,paddypower,The best,2021-10-05 12:52:01,4
7345,paddypower,Good app,2022-01-30 04:22:26,5
7346,paddypower,Good Mhm,2021-12-31 07:22:13,5
7347,paddypower,Great app,2022-01-15 07:00:38,5
7348,paddypower,Very good,2021-10-21 10:13:12,4
7349,paddypower,Best going,2021-08-03 11:15:37,5
7350,paddypower,The best,2021-08-21 08:04:56,5
7351,paddypower,Very good,2021-08-06 06:35:09,5
7352,paddypower,All good,2021-08-07 08:58:26,5
7353,paddypower,Great app,2021-08-22 11:12:31,5
7354,paddypower,Great app,2021-08-13 00:42:50,4
7355,paddypower,very good,2021-09-09 06:36:17,5
7356,paddypower,Great service,2021-08-02 15:16:40,5
7357,paddypower,Very efficient,2021-08-05 07:56:20,5
7358,paddypower,Great experience,2021-12-07 01:36:03,5
7359,paddypower,Fantastic app,2021-08-07 09:32:33,5
7360,paddypower,Great app,2021-10-12 16:49:51,5
7361,paddypower,Brilliant app,2021-08-14 09:12:04,5
7362,paddypower,Top marks,2021-12-11 06:56:36,5
7363,paddypower,Just brillant,2022-08-18 15:58:16,5
7364,paddypower,Very good,2021-11-25 14:45:35,5
7365,paddypower,Very good,2022-01-20 15:05:10,5
7366,paddypower,"PUKKA PADDY,!!!",2021-08-07 08:15:57,5
7367,paddypower,Rubbish,2022-01-24 14:29:09,1
7368,paddypower,Deadly,2022-03-14 15:32:01,5
7369,paddypower,Deadly,2021-08-21 18:03:25,5
7370,paddypower,Sick,2021-09-11 16:59:23,5
7371,paddypower,Bad,2021-10-16 13:05:30,1
7372,paddypower,Bastards,2021-11-07 04:20:31,1
7373,paddypower,deadly,2021-08-11 15:11:53,4
7374,paddypower,Grand job 👍🏻,2021-12-31 10:23:36,5
7375,paddypower,Suberb,2021-10-16 11:44:58,5
7376,paddypower,Greatest,2021-08-21 02:09:51,5
7377,paddypower,Nice,2021-12-10 14:39:33,4
7378,paddypower,Great,2021-09-16 13:50:29,4
7379,paddypower,Excellent,2022-02-16 08:03:52,5
7380,paddypower,Excellent,2021-08-07 10:36:12,5
7381,paddypower,Excellent,2022-01-17 14:17:46,5
7382,paddypower,Good,2021-08-03 11:32:27,5
7383,paddypower,Nice,2021-12-11 18:17:30,4
