,Company,Review,Date,Rate
1143,r888,100% haveing fun,2019-02-23 00:55:44,5
1144,r888,Good app handy at times,2018-10-20 10:35:49,5
1145,r888,Shocking do not download virgin games much better !!,2020-04-09 13:30:08,1
1146,r888,£90 down just going to cut my losses and just stay poor,2019-06-22 06:22:39,1
1147,r888,£88 free play bonus is a lie,2021-06-27 09:23:11,1
1148,r888,when you start winning they block your account,2021-08-07 21:01:37,1
1149,r888,Great app highly recommended,2019-11-11 14:54:18,5
1150,r888,Great games to play,2021-02-24 15:52:43,5
1151,r888,"Takecare play, when it play game, your life come dangerous",2021-12-20 05:28:25,1
1152,r888,Wasn't keen on the app. But like others it grows on you,2022-07-29 17:18:30,3
1153,r888,Am sure my review got removed i never received my £88 joining fee,2022-03-09 07:14:15,1
1154,r888,All it wants is to take your money!!,2020-11-11 09:42:54,1
1155,r888,Never got the £88 no deposit promotion,2020-08-14 21:01:56,1
1156,r888,you are thieves i loadet the deposit 3 times with 30£ you gave me only rotate empy big big thieves,2018-12-07 17:46:21,1
1157,r888,"You and your 888 Casino site are making the poor people poorer and making false promises about winning and free bets, when clearly you don't give anything away free. WHY do you not make a sizeable donation to a poor country like SUDAN?. Their is a lot of HUNGRY PEOPLE there who don't want to win a single penny, all they want is to NOT be HUNGRY for once in their lives. So please help them, after all you do have the finances at your disposal. I beg you to help them.",2021-02-02 22:08:01,1
1158,r888,Its a great app well pleased,2019-12-25 09:35:35,5
1159,r888,its great really fair 👏 recommended,2021-10-08 18:49:51,5
1160,r888,Haven't been given the £88 that you get given when I first join,2021-12-06 17:40:17,2
1161,r888,It's a big con dont waste your time,2020-03-15 04:42:58,1
1162,r888,good £ worth the money 💲,2021-04-16 19:08:02,5
1163,r888,I like casino games.,2021-03-26 17:56:57,5
1164,r888,Keeps me entertianed while at work,2019-03-16 02:26:40,4
1165,r888,not player for a White sentindo my 1st depo to space,2022-03-24 22:18:42,5
1166,r888,Wheres my free 88 spins no deposit??,2021-02-14 18:35:55,1
1167,r888,only because ive not won a penny 😂😂😂,2021-08-03 14:40:30,2
1168,r888,Most unstable app I've used,2020-05-05 06:29:29,1
1169,r888,Block my account soon as I signed up emailed no reply,2020-10-25 13:22:38,1
1170,r888,Took my money and nothing works,2019-12-09 13:49:06,1
1171,r888,1 big scam it justs Eats all your money.,2020-05-20 00:25:55,1
1172,r888,Hi there and nice too meet you on the Facebook from Clifford,2021-11-06 09:29:02,1
1173,r888,have deposited about 100 and won nothing,2021-04-15 20:19:50,2
1174,r888,well thats better then machine lol,2021-02-24 20:39:29,5
1175,r888,Very Good Gambling App,2019-11-13 05:39:53,4
1176,r888,Looks good great bonus x,2021-12-06 04:54:10,5
1177,r888,Not happy with the wins,2019-09-19 08:59:10,3
1178,r888,good app hope good cs too,2020-11-26 06:49:46,5
1179,r888,Good pass time by,2018-11-03 14:22:54,5
1180,r888,Says they give you a free £88 pound at the start. That's a load of rubbish.,2020-02-13 06:15:19,1
1181,r888,Great site I'm happy,2019-11-16 23:48:44,5
1182,r888,very bad service,2018-12-23 14:32:12,1
1183,r888,Haven't been in yet so wish me luck !,2021-03-21 22:20:41,4
1184,r888,Not good would not let me sign in,2021-01-07 16:22:42,1
1185,r888,not the best but not bad,2019-01-28 00:24:30,3
1186,r888,Sad... since when you guys banned U.K? I can t log in anymore...,2021-06-04 14:51:57,1
1187,r888,Don't even get the welcome bonus bruv,2020-11-17 08:10:25,1
1188,r888,it's not bad cite considering some out there,2021-04-01 02:59:51,4
1189,r888,I didn't install this app..,2021-09-11 15:42:07,1
1190,r888,fun and little bets,2019-07-26 09:07:08,4
1191,r888,Haven't played on it yet 🙃,2021-09-09 10:00:43,5
1192,r888,not what i expected the shittest app ive played,2019-02-28 13:51:23,1
1193,r888,ok but there is no win ... just losing :(,2019-11-16 18:32:17,2
1194,r888,Best online casino by far 🙌 👌,2022-05-06 12:27:41,5
1195,r888,how long should it take for money I've won to come in my account?,2022-07-30 07:42:38,4
1196,r888,very good app.,2019-03-16 20:33:03,5
1197,r888,mint app for gambling on the go !😀,2019-04-09 19:37:00,5
1198,r888,James Shearer good site and fair,2022-01-16 21:59:59,4
1199,r888,"Edited, problem was my mistake! Sorry 🙄",2020-01-11 04:16:34,5
1200,r888,"If I could give 0 stars, I would! Absolute con!!!",2019-05-24 14:56:19,1
1201,r888,No free spins as promised,2020-04-15 17:18:41,1
1202,r888,really good site,2021-01-23 12:27:42,5
1203,r888,It hasn't uploaded my documents,2020-04-02 11:02:08,1
1204,r888,good mix of games,2019-07-18 11:27:58,4
1205,r888,Don't even try ! Worst casino ever,2022-07-19 10:00:52,1
1206,r888,Alot of games great casino,2018-11-26 09:49:24,4
1207,r888,Good casino good games,2020-01-08 12:09:15,5
1208,r888,is very good app,2022-07-16 17:37:02,5
1209,r888,Worst slots ever played,2020-04-08 21:39:51,1
1210,r888,best online Casino.,2020-11-12 09:56:17,5
1211,r888,Nice app OTP real,2022-08-07 13:53:37,5
1212,r888,This is just a con you will never win,2020-11-20 01:36:45,1
1213,r888,A good way to pass time,2018-09-16 15:55:39,5
1214,r888,I let the world know if it is a scam,2022-01-02 16:34:01,5
1215,r888,My lightning strike worth £500 was wiped out by crooked staff at 888,2020-12-11 23:16:15,1
1216,r888,never pays out !!,2022-07-20 11:33:40,1
1217,r888,Terrible game play,2022-05-05 10:01:59,1
1218,r888,"A disgusting fraudulent online betting company, they scam your hard earned money on every winning opportunity they're theiving croupiers and chipped cards, if the computer realises you will win big they cheat you, I have proof as a screen recording of them cheating me. I'm gonna sue this vile company!!!! PLEASE IF AVOID THEM AS YOU WILL BE CHEATED OUT YOUR HARD EARNED MONEY BY THESE DIRTY CROOKS!!!",2022-04-06 03:22:11,1
1219,r888,Total con take take take,2020-05-03 13:47:14,1
1220,r888,good app and games,2019-04-10 10:48:24,5
1221,r888,nice app but I'm new user,2021-08-20 16:00:36,5
1222,r888,Decent no big wins tho yet,2021-04-17 21:56:35,4
1223,r888,Veri good fun??!! ++,2020-12-11 15:37:51,5
1224,r888,"Free Play of £88, TYVM.",2019-05-14 13:28:03,4
1225,r888,Can i change to 0 for the reply. What lies they dont care aslong as they make money off you,2021-04-22 17:31:35,1
1226,r888,First klase layers. Promise 88£ for first registration not giving.,2020-06-05 07:47:34,1
1227,r888,No I haven't used it yet but I'm sure it's great,2021-03-09 18:49:56,1
1228,r888,How do u get ur free spins after joining,2019-10-21 15:05:16,5
1229,r888,a very good game,2020-11-30 04:23:57,5
1230,r888,If you want to lose your money then you can get 888 casino highly recommended for donated money .,2019-02-02 15:22:41,1
1231,r888,love this games,2022-01-17 07:14:07,5
1232,r888,my mate is up £433 downloading this cos I want that smoke,2020-12-25 09:27:40,5
1233,r888,Love it won a bit,2019-08-16 16:57:00,5
1234,r888,won 256 quid off a tenner :),2020-11-11 16:52:11,5
1235,r888,nothing is nice!,2019-05-14 08:29:32,1
1236,r888,Andrew is a star boy now in gambleing and slots entertainment via seven sister and kobo_7dickies slot and bingo sports lol. Fraud star and Lloyds bank user. Lidl shopper and aint proud about it. Clipto maniac primark socks real ben jackets and white older user that Andrew for you. Keep gambling👂🏿🦄💯⌛,2021-02-14 17:40:21,1
1237,r888,locked my account and won't let me get my money back,2021-08-08 11:04:02,1
1238,r888,Just waiting to get paid,2019-12-26 20:11:19,3
1239,r888,Need more free bonus,2018-11-30 20:14:27,5
1240,r888,the best app ever 👌,2022-01-03 21:01:41,5
1241,r888,I really enjoy it,2018-12-17 14:03:55,5
1242,r888,It not work ... it show me no inernet,2020-11-09 07:23:02,1
1243,r888,Good love a free spin,2020-07-13 01:05:12,4
1244,r888,Addictive but good,2020-06-08 19:49:27,5
1245,r888,boring no free bets or spin,2019-02-28 17:44:40,2
1246,r888,use occasionally and won,2018-10-07 13:22:45,4
1247,r888,No deposit bonus not recieved,2021-12-24 08:00:23,1
1248,r888,Good but got told would get free bet,2019-09-25 08:24:47,4
1249,r888,Didn't get my free spins,2019-12-18 11:20:01,2
1250,r888,you took my money and locked me out my account good one!,2022-09-22 13:09:02,1
1251,r888,Not a nice one.!!,2022-08-05 15:30:34,1
1252,r888,stoll 20 pounds of me still waiting to get it back,2022-03-27 09:21:06,1
1253,r888,An app to steal gullible folks money...,2022-08-17 10:33:13,1
1254,r888,"MINIMUM WIN, PAYOUT IS BASED ON HOW MUCH YOU SPEND. ROBBIN CNUTS ARE BENEATH NONCES!!",2020-09-24 20:11:00,1
1255,r888,Worse casino app ever,2022-09-10 14:23:52,1
1256,r888,Great love the bonuses,2019-05-01 12:16:39,5
1257,r888,Very good 1,2019-12-22 20:26:10,5
1258,r888,it's as genuine as it comes,2022-07-28 08:37:50,5
1259,r888,I don't recommend I lost 3000£ in 1 day,2019-04-20 15:19:47,1
1260,r888,brill app and execellant games,2022-04-04 14:59:43,4
1261,r888,Avoid this crook's 🤬 they are fixers especially on the rooulete I lost 1000k there they see your bets avoid this scammers you should be shat especially the rooulete 🤬🤬🤬,2022-06-22 22:29:19,1
1262,r888,rate before try,2023-01-22 04:54:04,1
1263,r888,net enough promos,2021-08-24 07:52:04,2
1264,r888,Ask about my occupation non of their business would not let me log in untill give information their loss,2022-09-25 18:16:19,1
1265,r888,great thanks so much,2021-04-20 12:21:31,5
1266,r888,heard it was Very Good,2022-06-11 16:46:45,5
1267,r888,free spins on 888poker,2022-01-29 17:52:36,4
1268,r888,it's a good game,2020-12-27 15:08:36,5
1269,r888,Sh...... Do not play!!@!!!!!!!!!!!!!!!!!!!@@!!!!!!!!!!!!!!! They will let you win at first....after that they will take all your money,2022-11-10 18:57:05,1
1270,r888,good to play,2021-03-22 22:45:53,5
1271,r888,no free spins,2019-03-16 01:38:05,1
1272,r888,No free spin bonus,2019-10-03 11:04:40,3
1273,r888,it does what you said it would do,2021-01-27 20:54:39,5
1274,r888,Very good app,2019-04-13 08:38:50,5
1275,r888,Will not let you join if you are unemployed or disabled must think you are too poor to be of any consequence,2023-01-04 16:15:40,1
1276,r888,The best casino I love ❤️,2022-12-12 16:13:58,5
1277,r888,BINGO!!! LOADS OF FUN,2022-12-28 13:22:53,4
1278,r888,More chances to win,2023-01-01 18:23:53,5
1279,r888,a good fair site,2022-08-10 07:07:24,4
1280,r888,Very good thanks 888,2020-06-27 16:49:49,5
1281,r888,I didn't get my £88 free sign up,2020-01-11 16:44:55,1
1282,r888,good game deffo recommend,2019-08-26 15:51:41,5
1283,r888,2k down this app is a con,2022-11-13 11:44:03,1
1284,r888,Very good game,2018-10-17 08:42:12,5
1285,r888,Not received promise bonus,2019-05-20 13:24:30,2
1286,r888,Well i have not get my free 88£ yet but it looking goof,2019-09-19 08:17:44,4
1287,r888,win 100 ponds good aswell9,2021-04-08 22:14:20,4
1288,r888,good game love,2021-07-27 10:17:30,5
1289,r888,best casino 888 ever!,2019-07-13 23:02:09,5
1290,r888,I love it. Thnks guys,2018-10-26 09:11:16,5
1291,r888,I love the game,2022-01-10 10:44:44,5
1292,r888,very good gsnes,2021-03-07 09:17:57,5
1293,r888,Very good best one of used,2018-11-23 04:36:51,5
1294,r888,Simply the best.,2019-04-07 07:47:07,5
1295,r888,Bad Burger bad,2022-12-21 11:32:39,1
1296,r888,Don't believe this 'no deposit required 'guff,2018-12-28 11:45:27,1
1297,r888,not great yet,2022-04-27 17:56:57,2
1298,r888,Simon seems all good,2021-01-13 13:49:21,3
1299,r888,stuie mine too stackxs,2022-09-19 18:41:53,3
1300,r888,I'll have a game now and I'll tell u after that,2022-11-13 06:14:33,5
1301,r888,not played yet,2022-08-28 18:20:20,5
1302,r888,Just won 2000 GBP :)),2022-09-18 18:27:24,5
1303,r888,RIP off dont play it,2022-05-12 21:48:51,1
1304,r888,Worse game ever!!!!!!,2019-10-20 16:49:17,1
1305,r888,love the app,2019-05-22 18:03:57,5
1306,r888,Con. Refuse to pay out winnings.,2022-10-07 09:39:37,1
1307,r888,Dont wast ur money people big damm con in the end ye u will get a win if ur lucky then bye bye all ur cash,2020-02-15 10:37:25,1
1308,r888,This app is a scam,2021-05-15 11:27:18,1
1309,r888,didn't pay out,2022-11-15 22:57:36,1
1310,r888,best casino ever,2019-07-18 21:24:04,5
1311,r888,Ever time give me error 😢,2021-05-28 16:07:32,1
1312,r888,Good game. lol,2022-02-27 04:57:35,5
1313,r888,Good to play,2021-03-11 08:50:49,5
1314,r888,Good App OTP,2022-07-02 17:24:13,5
1315,r888,Won't let you create an account,2022-02-04 08:49:38,1
1316,r888,No pay out at all,2022-08-26 05:25:50,1
1317,r888,it's really good,2022-01-28 14:35:15,5
1318,r888,It a good game,2022-07-13 18:53:47,5
1319,r888,Games dont load,2020-06-11 15:28:02,1
1320,r888,I hope os windows good luck,2021-01-16 10:12:30,5
1321,r888,It's brilliant,2019-06-16 06:18:04,5
1322,r888,Scam don't use this site,2020-05-28 02:49:29,1
1323,r888,so far so good 👍,2020-11-18 21:12:19,3
1324,r888,Nice 100. Giveaway,2022-07-13 05:39:25,5
1325,r888,I would like to introduce myself as William hill gambler and Paddy power of Luxor hotel USA and have exxonmobil oil payout Jr,2022-04-03 19:42:48,5
1326,r888,Excellent casino for my frineds,2021-01-12 14:49:35,5
1327,r888,Best games 888casino 🙏👍👍👍,2020-10-15 14:10:53,5
1328,r888,Not recognizing I'm in uk,2021-06-14 19:42:51,1
1329,r888,No free spins,2020-10-20 18:45:12,1
1330,r888,Nice and cool,2020-11-16 17:23:58,4
1331,r888,Online leeches please stay away,2020-04-02 17:18:14,1
1332,r888,love this site xx,2019-04-16 12:36:19,5
1333,r888,Very good experience,2021-11-29 17:16:16,5
1334,r888,Not worth of anybody time and money..,2021-11-08 13:24:39,1
1335,r888,not played yet,2021-04-28 01:32:21,3
1336,r888,had some good wins,2019-03-22 16:11:49,5
1337,r888,Vagas the best no1 challenging,2022-08-11 04:33:48,5
1338,r888,"where's my ,free 88 pounds bounse",2021-01-15 17:02:10,1
1339,r888,Don't seem to win anything,2020-12-03 17:53:00,3
1340,r888,dad stole my watch and gold (Dan),2021-01-22 14:54:02,5
1341,r888,The only place that i won something,2019-03-31 08:55:32,5
1342,r888,It's brilliant,2020-12-16 15:57:15,5
1343,r888,£100 in 8 minutes. No wins.,2021-11-21 03:56:44,1
1344,r888,Didn't get the £88,2021-09-13 21:16:00,1
1345,r888,im only downloading this becauze of rbxgum,2021-05-01 06:03:40,1
1346,r888,Where's my £88 I won as free money to bet?,2021-12-29 12:48:42,1
1347,r888,hi good nice exelent,2022-03-13 22:06:48,5
1348,r888,Keeps saying restricted in this country,2021-05-12 04:21:20,2
1349,r888,Awful payout rate,2020-07-13 08:58:28,1
1350,r888,very nice and good,2019-05-28 01:16:00,5
1351,r888,nice app waoo,2021-09-07 16:09:56,4
1352,r888,Great casino game,2022-06-26 14:55:22,5
1353,r888,Scam at a big time,2020-10-31 16:52:33,1
1354,r888,Love this app,2018-10-27 18:48:17,5
1355,r888,No win on any game,2022-05-22 00:44:31,1
1356,r888,Close the account I'm not interested,2022-03-04 13:45:25,1
1357,r888,Not Corona-proof.,2020-03-23 17:53:55,1
1358,r888,£88 Promo is a lie,2021-06-22 17:32:35,1
1359,r888,Is the best 888casino 😘,2019-12-18 17:49:09,5
1360,r888,Very poor app,2021-06-24 16:42:41,1
1361,r888,I am playing for the first time,2021-02-12 08:30:39,5
1362,r888,This app won't let me on,2021-12-13 21:15:12,5
1363,r888,Does it werk tho,2018-10-12 11:33:36,4
1364,r888,I like this casino,2019-03-12 15:16:07,5
1365,r888,Better than the rest,2021-03-28 13:25:07,5
1366,r888,What's self exclusion all about?,2022-05-29 08:16:57,1
1367,r888,about to find out,2020-12-20 07:42:42,5
1368,r888,only 1 winner. jog on,2018-12-21 19:15:20,1
1369,r888,good video otp,2022-02-22 04:22:04,5
1370,r888,lošė lošė never good win,2021-08-28 07:37:39,1
1371,r888,Doesn't let me play,2020-09-12 01:54:43,1
1372,r888,So far so good x,2019-11-24 15:53:38,5
1373,r888,do it download it,2022-04-20 04:34:43,5
1374,r888,"My mate won £29,986 on this sat on my sofa",2021-12-04 13:15:42,5
1375,r888,Wouldn't waste your money on it,2021-02-14 18:32:50,1
1376,r888,It's good game,2018-12-15 13:13:56,5
1377,r888,I want to be among the Winners..,2020-12-28 04:08:59,5
1378,r888,Sounds like another con ripping people off you should be in jail scamming everyone 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,2021-11-27 19:24:58,1
1379,r888,It's all good,2018-10-09 17:49:17,4
1380,r888,the review is before from using lets see what happening wait for second commee,2021-12-13 18:03:44,5
1381,r888,Best wins on this,2018-12-13 20:03:53,5
1382,r888,not much to say,2019-12-14 04:21:18,1
1383,r888,A Scam of taking money....this is COVID-19!!! 🤢🤢🤮🤮🤮🤢🤢🤮🤮🤢🤢🤮🤮🤮🤢🤢🤢🤮🤮🤢🤢,2021-02-03 19:33:10,1
1384,r888,Free £700 cheers,2020-04-24 10:18:51,5
1385,r888,Keeps making me do it,2020-01-02 19:55:36,1
1386,r888,88 pound welcome bonus 😂 😂 😂 yeah or8,2019-01-16 12:44:32,1
1387,r888,Why didnt I get 88 pound free,2021-01-15 20:22:37,1
1388,r888,if u play u know how is,2021-02-28 03:20:26,4
1389,r888,Didn't get my sign up cash,2019-12-29 13:57:42,1
1390,r888,Asking for rewiev just after install,2020-12-12 04:16:57,1
1391,r888,Don't gamble unless you want to lose your money.,2021-12-03 16:29:08,1
1392,r888,wery good game,2021-09-19 21:57:36,5
1393,r888,I think it will be good,2022-05-14 05:12:52,5
1394,r888,Don't promote gambling,2021-09-28 12:06:38,2
1395,r888,Waiting for my free spins??,2020-01-10 21:31:51,1
1396,r888,not a bad casino,2022-07-13 16:50:35,4
1397,r888,gambling is for losers,2020-07-01 17:25:13,1
1398,r888,First time using application XX 🐻💓🐈🤗😁😂😎,2021-03-30 03:24:49,5
1399,r888,Enjoy the roulet te,2020-02-14 22:09:19,5
1400,r888,Fu.. this site rubbish,2020-12-11 00:51:00,1
1401,r888,No £88 deposit!! Lies,2020-05-17 03:50:37,1
1402,r888,Lost too mach money,2020-12-24 04:45:28,1
1403,r888,ITS REALLY GOOD,2021-05-23 13:07:12,5
1404,r888,My casinos dra dean mm,2023-01-02 06:55:25,5
1405,r888,bored 😴 c.JK.37.,2022-11-16 11:16:01,5
1406,r888,Breeny Breeny we want to take all your money money m m m,2020-08-27 11:20:41,1
1407,r888,Vile. You should be shut down,2021-04-10 07:07:27,1
1408,r888,did not get my 88 free,2019-06-21 11:43:19,1
1409,r888,0 star nothing don't play,2021-09-22 05:04:23,1
1410,r888,WITH OUT A DOUBT THIS IS THE BIZZ,2021-12-14 01:58:11,5
1411,r888,Don't bother with it.,2020-11-23 03:38:28,1
1412,r888,Spot on as expected,2021-05-10 06:27:40,5
1413,r888,Dont waste your money scammers,2022-01-22 06:40:16,1
1414,r888,Pay outs are horrible,2022-11-01 21:02:31,1
1415,r888,Dogshit scam app,2022-11-03 03:57:27,1
1416,r888,let you know in a few days,2022-01-20 16:29:01,3
1417,r888,win win win🤩🤩,2022-09-21 03:15:59,5
1418,r888,DO ALL LIKE EGGS ? CHI CHI,2022-10-14 13:41:18,3
1419,r888,casino nungi nyo,2022-09-30 07:11:28,5
1420,r888,I Don't no,2022-08-17 03:02:09,5
1421,r888,Sujon hasan a,2022-10-27 14:08:43,5
1422,r888,I think it is good,2022-06-29 08:13:05,4
1423,r888,Good app otp,2022-01-11 02:18:57,5
1424,r888,I'm here to win the jackpot,2020-09-01 17:40:31,5
1425,r888,Rubbish ripped off,2020-01-18 21:16:44,2
1426,r888,What casino app bans a gambler,2022-01-29 03:23:12,1
1427,r888,to try about this thing,2021-12-05 08:25:43,5
1428,r888,it's a load of bull,2019-08-16 03:25:18,1
1429,r888,I won z few times,2021-09-11 05:30:17,5
1430,r888,Noo 88 free play,2021-01-22 20:37:18,1
1431,r888,Good 👍 luck 23everyone,2021-11-17 07:49:04,5
1432,r888,its ok i suppose,2019-03-12 13:28:06,3
1433,r888,Just put my money back on my account,2021-05-23 19:43:43,1
1434,r888,it my first time,2021-05-08 19:38:49,2
1435,r888,where is this 88£??? how can i claim? its a lie or what?,2019-08-06 19:00:46,2
1436,r888,nightmare to join,2019-03-02 22:34:54,1
1437,r888,They hold your money hostage,2021-05-15 04:26:32,1
1438,r888,Didn't get wecome bonus,2021-02-19 16:15:27,1
1439,r888,Look doggedly man I think they neek you detale,2020-12-17 16:33:47,1
1440,r888,don't know yet,2022-07-17 14:56:04,5
1441,r888,it's great,2021-02-08 19:28:38,5
1442,r888,Said if I join ill get £88 huh where ? No where,2020-09-23 17:31:25,1
1443,r888,not to shabby,2019-04-12 11:00:53,4
1444,r888,Now you can't get the money back,2021-05-16 01:08:06,1
1445,r888,Its cool I won,2020-01-07 13:22:27,4
1446,r888,It's Great that you,2021-01-21 17:55:33,5
1447,r888,good so far,2019-01-21 09:51:56,4
1448,r888,Cool money money moneý,2021-01-25 14:05:12,5
1449,r888,Play for real,2020-12-24 22:54:37,3
1450,r888,Not sure yet,2021-02-10 09:20:38,5
1451,r888,i dont know,2022-02-14 06:46:46,5
1452,r888,you are good,2020-12-22 20:11:24,5
1453,r888,It gives cash,2021-03-14 09:01:30,5
1454,r888,Banned me perma for joking in chat,2022-03-16 14:38:03,1
1455,r888,Wast of time,2021-05-15 17:07:05,1
1456,r888,Ok no problem,2022-07-04 20:02:44,4
1457,r888,# 200% brilliant xxxx,2019-01-07 02:14:53,5
1458,r888,Can't win.,2022-01-15 13:04:32,1
1459,r888,Can I cash out?,2021-04-10 18:00:14,5
1460,r888,Bad boy casino's 😄😄,2019-12-03 23:37:50,5
1461,r888,Awful they cheat,2020-08-05 05:34:41,1
1462,r888,Loos your money,2020-06-10 09:18:28,1
1463,r888,OK I guess,2022-01-16 13:44:32,5
1464,r888,It's a blag,2022-01-08 21:42:26,1
1465,r888,Cash on demad,2022-08-15 11:15:09,4
1466,r888,Badgering me to review = poor review,2020-01-08 15:47:43,2
1467,r888,GreAt games wow,2022-07-17 21:49:33,5
1468,r888,Can't Wait,2021-08-30 23:04:01,5
1469,r888,read the reviews,2021-02-28 13:49:24,1
1470,r888,believe in cool with this,2022-02-16 06:03:29,5
1471,r888,you never win,2021-05-28 13:24:58,1
1472,r888,not played ye,2021-08-28 12:32:27,5
1473,r888,I will see,2022-06-22 09:23:22,5
1474,r888,didn't know,2021-10-08 23:42:48,1
1475,r888,Try it out guys,2020-12-19 17:37:04,5
1476,r888,I want to win,2022-02-16 09:03:03,5
1477,r888,won't let me deposit,2022-07-12 21:23:14,1
1478,r888,Give it a go,2021-09-13 06:54:58,5
1479,r888,bet clean money,2022-08-15 02:52:29,3
1480,r888,first go yay.,2021-02-02 17:13:40,5
1481,r888,dont wast money,2021-07-30 21:24:41,5
1482,r888,Not been onit yey,2021-04-05 10:31:38,3
1483,r888,no win yey,2019-06-30 07:47:03,5
1484,r888,Maureen grehan whasl,2022-06-15 17:06:14,1
1485,r888,Don't do it,2021-11-07 15:53:31,1
1486,r888,This oswome otp,2022-06-30 06:33:26,5
1487,r888,never won nout,2021-01-29 23:33:23,1
1488,r888,WONT LET ME JOIN WHY,2019-10-09 16:58:17,1
1489,r888,I'm poor now 😢,2021-10-28 05:24:33,5
1490,r888,Try try again,2021-01-07 14:15:23,5
1491,r888,"Tak jak wszystkie gry hazardowe , zlodziejstwo . Nie polecam. Dno.",2022-12-06 06:37:49,1
1492,r888,good game,2022-08-23 15:56:15,5
1493,r888,আমিও টাকা ইনকাম করটে চায়OTP,2022-06-27 03:35:52,5
1494,r888,love it!!,2022-09-14 01:45:03,5
1495,r888,Great company,2022-08-06 16:04:06,5
1496,r888,It's good 👍,2022-12-06 12:56:23,4
1497,r888,good app,2022-09-02 08:29:14,4
1498,r888,excellent 👌 game,2022-08-18 06:22:24,5
1499,r888,.Good,2023-01-15 00:07:56,1
1500,r888,Good 👍,2022-12-03 19:53:09,4
1501,r888,nice game 👍,2022-07-02 03:42:02,3
1502,r888,Good testing,2022-11-04 21:36:10,5
1503,r888,Good 👍,2022-12-30 16:15:39,5
1504,r888,very good.,2022-11-02 18:18:46,5
1505,r888,very. good,2022-10-28 05:41:00,5
1506,r888,Useless scam,2022-12-02 13:44:07,1
1507,r888,Rip off,2022-07-21 19:23:19,1
1508,r888,Great 👍,2022-08-07 14:05:57,5
1509,r888,good,2022-11-22 09:45:41,5
1510,r888,good,2022-06-07 06:14:24,5
1511,r888,good,2022-11-15 17:27:21,5
1512,r888,good,2022-06-30 15:14:32,5
1513,r888,good,2022-06-26 01:02:50,5
1514,r888,good,2022-06-26 16:57:18,5
1515,r888,Good,2022-11-30 10:57:23,5
1516,r888,Good,2022-10-28 06:58:48,5
1517,r888,good,2022-10-03 17:55:06,5
1518,r888,good,2022-07-17 04:02:40,5
1519,r888,good,2022-12-31 16:47:13,5
1520,r888,good,2022-10-08 15:59:02,5
1521,r888,good,2022-09-21 08:23:23,2
1522,r888,good,2022-07-13 07:17:28,1
1523,r888,good,2022-10-13 20:04:41,1
1524,r888,আমিও চাকা ঘুরিয়েটাকা নিবো,2022-06-29 21:36:22,5
1525,r888,Zablokowany na czas nieokreślony,2022-07-05 02:56:53,5
1526,r888,it's cool,2022-07-20 22:29:31,4
1527,r888,Fabulous,2023-02-02 17:53:16,5
1528,r888,اgood casino,2022-12-25 16:11:36,5
1529,r888,great app,2022-06-03 02:56:16,4
1530,r888,great site,2022-11-14 16:35:29,5
1531,r888,good app,2022-06-14 17:10:42,5
1532,r888,Good game,2022-09-14 15:20:56,5
1533,r888,Great Gwme,2022-09-09 00:44:14,5
1534,r888,Good app,2022-06-27 05:41:12,5
1535,r888,Good game,2022-12-02 04:40:04,5
1536,r888,great deals,2022-07-19 20:08:10,5
1537,r888,Very nice,2023-01-10 13:38:56,5
1538,r888,good ap,2022-07-04 03:26:16,5
1539,r888,Great app,2022-11-23 17:19:09,5
1540,r888,Good game,2022-12-18 10:53:59,5
1541,r888,not bad,2023-01-12 19:42:56,5
1542,r888,Great app,2023-01-19 11:07:13,4
1543,r888,very nice,2022-11-18 06:17:25,5
1544,r888,good service,2023-01-30 16:32:26,5
1545,r888,great fun,2022-08-03 18:37:58,5
1546,r888,Good app,2023-01-29 14:59:15,5
1547,r888,Good game,2022-07-07 04:53:59,5
1548,r888,nice app,2022-07-15 07:21:44,5
1549,r888,Nice apps,2022-07-06 16:34:00,5
1550,r888,very good,2022-07-30 20:54:23,5
1551,r888,realistic,2023-01-20 18:27:41,5
1552,r888,good luck,2022-07-14 05:40:11,5
1553,r888,good,2023-01-08 17:11:47,5
1554,r888,good,2022-08-16 23:14:11,5
1555,r888,Nice,2022-07-02 04:34:34,3
1556,r888,Brilliant,2022-11-07 14:11:09,5
1557,r888,nice,2022-09-06 17:15:14,2
1558,r888,Good,2022-06-04 17:19:57,4
1559,r888,pefect,2022-12-01 08:56:54,4
1560,r888,amazing,2022-11-07 02:34:46,5
1561,r888,good,2022-07-15 04:03:13,4
1562,r888,happy,2022-06-24 08:02:24,4
1563,r888,great,2022-06-24 18:51:25,5
1564,r888,great,2022-08-20 15:04:13,5
1565,r888,Good,2022-06-24 14:47:02,4
1566,r888,Good,2022-06-12 13:54:22,3
1567,r888,Great,2022-08-24 08:54:41,5
1568,r888,Great,2023-01-23 17:35:32,5
1569,r888,fantastic,2023-01-28 19:54:07,5
1570,r888,Love it,2022-07-02 08:11:53,5
1571,r888,Great,2022-11-29 16:39:10,5
1572,r888,excellence,2022-07-24 11:11:04,5
1573,r888,good,2022-06-08 13:31:53,4
1574,r888,So security ),2022-09-16 19:04:48,5
1575,r888,UNBELIEVABLE,2023-01-22 14:25:13,5
1576,r888,nice,2022-06-19 04:07:25,5
