Date,Review,Rate,Company
2020-08-07,"Second time I have used Lending Club. Very easy, straightforward, and FAST process. I am an ICU nurse, recently divorced, and rebuilding my financial stability. LC is an incredible option for those people who discovered they were credit-worthy only because they were married. Thank you LC!",5,LendingClub
2020-08-04,"I've been dealing with LendingClub for a while now,and i can not say anything negative about this company,they have always been there when i needed them with quick and great service.",5,LendingClub
2020-08-03,It was very quick and easy. Able to change the payment date is very convenient as well. Great Service overall. The fund was available within couple of days direct deposited in to my account and was able to consolidate my CC debts quickly and my credit score will go up bc of this. Thank you!,5,LendingClub
2020-08-01,"First of all thank you so much for the approved loan, I feel that I reborn financially speaking, now That I consolidated my credit cards to one payment with lower interest I’m super happy thanks lending club team!!:)",5,LendingClub
2020-07-31,This is my 2nd OUTSTANDING experience with LendingClub.Took less than 48 hrs to process the loan and direct deposit.Thank you for the help !!!,5,LendingClub
2020-07-29,The loan process thru Lending Club is extremely easy and fast! I applied for a loan and had the money in my account in 4 days!,5,LendingClub
2020-07-29,The loan application process and approval was seamless.  I received my information and money extremely fast. Every time I contacted lending club I got all the answers and help I was asking for.   Would definitely recommend!,5,LendingClub
2020-07-29,This is my third loan with Lending Club. I keep coming back. That says it all!,5,LendingClub
2020-07-28,"This was my second loan through Lending Club. Process was even easier than my first loan. Requested loan, they reviewed and approved same day. Funds deposited into bank account 2 days later. No hassle, no red tape. Great company.",5,LendingClub
2020-07-28,"This is the third time over the years that I've turned to Lending Club for a personal loan and I couldn't be happier.  They continue to offer ease of application, timely communication throughout the process and their interest rates are good.",5,LendingClub
2020-07-28,I am on my third personal loan with this company.   Each transaction has been fast and easy.  Apply and find out instantly if it is accepted.  Easy to make payments.   Highly recommend.,5,LendingClub
2020-07-27,I had a quick and seamless loan process with LendingClub. I am a repeat customer and I am always impressed with the speed and professional way my loans have been processed and managed.,5,LendingClub
2020-07-24,I had an excellent experience in refinancing my mortgage to a much lower APR and shorter time-frame to payoff.  Most everything was done remotely and the closer came to me at work to sign the final paperwork.  It took a little longer than expected but I put that down to altered work schedules with the Covid pandemic.,5,LendingClub
2020-07-23,"My husband just contracted coronavirus and both of us have to stay in isolation. We've never missed a payment and I thought it would be a simple phone call to defer one payment until we go back to work. First the lady was very rude and offered me the usual 15 day grace period that already exists. When I asked to speak with supervisor she had me wait on hold for 5 minutes then answered herself, claiming that we only 'potentially' had the virus, although my husband actually tested positive a few days ago. Then i spoke with the the supervisor, who showed all kinds of sympathy, but then offeredmea 2month deferment with a $1000 interest charge! I asked to speak to her manager and he had zero sympathy and spoke like a robot, repeating the same thing. I actually liked this place in the beginning, but now that I see how they're treating people who are putting their lives on the line to be at work. Im shocked and feel degraded by this. Im also gonna be contacting an attorney to ensure that these people are within the bounds of the law because it is no one's fault if you take the precautions and you still get the virus. No one is paying essential workers who get sick for going to work. Don't borrow money from these people, they're jerks who lie to get what they want and kick you when you're down.",1,LendingClub
2020-07-23,"Date of experience: July 23, 2020",5,LendingClub
2020-07-23,Having finished paying off the 1st loan I required a 2nd loan. Lending Club was kind enough to give me another loan on my request. Thank you so much! Folks at Lending Club are AWESOME!!,5,LendingClub
2020-07-22,This is the second loan that I have taken through Lending Club. My rates for both loans were excellent and the process was very simplified and easy to do. I appreciated the trust that Lending Club gave me to pay back my loan at a time that I was struggling through some personal issues with my life.Thanks again for everything!!,5,LendingClub
2020-07-22,I have gotten 2 loans from Lending Club and I am happy to have found them. The interest rate is low and the monthly payments. My go to place for a loan. Thank you sooo much.,5,LendingClub
2020-07-22,This is my second Lending Club Loan. I have to say that the convenience of doing everything from my home computer is second to none when applying for a loan. The rates were beneficial to my financial situation and will help me achieve my goal of being debt free.,5,LendingClub
2020-07-17,"Getting loan is quick and easy, no unnessary requirements. Try it and you will be glad you did.",5,LendingClub
2020-07-15,"Was declined a refinance loan because they couldn't verify my employment apparently. Received zero calls or emails from them regarding this. If they did reach out, I would of given the number to my supervisor or director. Or told them to simply google my name and title and they would see my face on the main website as I am a state employee. Terrible service and horrible experience.",1,LendingClub
2020-07-15,Prompt and courteous service. I’m glad to be a member of the Lending Club.,5,LendingClub
2020-07-13,"Lending Club is a wonderful organization.  I have taken out a personal loan more than once, and every experience has been first rate.  Great rates, flexible payment options, convenient online payments, and very helpful and friendly employees.You will be very satisfied if you use this company.",5,LendingClub
2020-07-13,"What a company. I can't tell you how well we were treated and how fast we got our loan, out second LOAN!!! That's right our second. First loan was not fully paid off and got a message that I could file for a SECOND LOAN if needed. Well disaster had happened since the first loan but we had managed to keep our payments current but our credit cards went from 0 to over $10,000.00. So we applied and with in 6 days we had our credit cards, all of them, paid off. Thank God for The Lending Club!!!!! James and Kat",5,LendingClub
2020-07-02,"Lending Club is absolutely the best source I have found for funds.  They have given 5 star service, the best rates by far, and the best overall experience I have had with any lender. They are always my first choice.",5,LendingClub
2020-06-27,They help me with the loan don’t take long time to approve,5,LendingClub
2020-06-22,Lending Club is fine until you need to have something fixed or corrected. Am now several weeks into requesting follow-up with a decision maker related to one of my accounts. Am pulling cash out of retirement accounts to pay them and hoped to work something out related to payoff or partial payoff and credit reporting correction. I cannot continue to pay and a rude collector simply said he would not forward my request to supervisor.,1,LendingClub
2020-06-16,"You are the best! THANK YOU,,",5,LendingClub
2020-06-15,"Date of experience: June 15, 2020",5,LendingClub
2020-06-05,I love lending club. They are so easy to work with. I will be a customer for a long time.,5,LendingClub
2020-06-03,"Yes, this is my second loan thru Lending Club and I have been totally satisfied with both loans.  With very reasonable terms, quick response and some of the lowest interest rates offered to me (my credit score isn't excellent), I would recommend Lending Club to anyone in a heart beat!!",5,LendingClub
2020-06-03,"Date of experience: June 03, 2020",5,LendingClub
2020-06-02,This is my second loan with Lending Club.  Could not be happier with the process or the rates.  These loans have allowed me to get out of credit card debt and pay off some other expenses with great interest rates saving me tons of money.  Seriously game changing for my financial situation. Thank you!,5,LendingClub
2020-06-02,"In trying to pay down debt and improve my credit score, LendingClub was the only one to give me a chance and approved me for a loan to consolidate my debt. Now, thanks to the opportunity LendingClub gave me, my credit score has gone up 100 points (and counting), my credit card debt is down to zero, and I'm able to pay my monthly loan installments on time, every month. Thank you LendingClub for starting me on the road to financial freedom!",5,LendingClub
2020-05-22,"This is not the first time I have used Lending Club and I come back for a reason.  I find the company very fair to deal with and the process is fair, but not overwhelming. The Customer Service is wonderful and always helps me when I call with clear, friendly, and easy to understand answers.  The terms are very reasonable and there is no penalty for paying the loan off early.  It always helps me out when I am in need and I have no doubt I will be back if I ever need to again.  Thank you!",5,LendingClub
2020-05-16,"After receiving my offer and a few clicks and inputs of info, within four day the money was in my account and couldn't be happier!",5,LendingClub
2020-05-13,"I would recommed this bank to anyone I had no issued in getting my Loan it got approved fast I just want to say Lending Club keep the good work up, you will always have me as a customer I have two account with you all,as long as I had my first account their has never been any thing went wrong,you all are very good to deal with , thank you all very much.    MS. Williams",5,LendingClub
2020-05-07,"It was quick, this is my second time using them and will use again",5,LendingClub
2020-05-01,"Date of experience: May 01, 2020",5,LendingClub
2020-04-30,"It was super easy to apply for a loan, get approved, and have the money deposited into my account. My only criticism is that I didn't get very many loan options to choose from so I could compare rates, terms, etc.I would highly recommend LendingClub.",4,LendingClub
2020-04-30,"Lending Club duplicated a loan I signed with another lender. I emailed them that I was funded, do not contact me again. Learning my bills were double paid, it took time & other resources to reverse the damage. The response to ALL my emails to them was ""give us a call"", no direct answer.On 4 calls (different dates), on hold 10 minutes or more, each time taking to a representative, the phone hung up. The 3rd call, I was given a wrong address to send a payment. 4th call, I was sent the contract with NO SIGNATURE, said it was ""electronically"" signed. This process was inconvenient, stressful,breach of security,deceitful",1,LendingClub
2020-04-28,"The process was short concise and clear. I was given reasonable options to choose from, And chose the option that best suited me at this time",5,LendingClub
2020-04-27,I am very impressed of the short time frame it took  to have my loan approved and money in my account.Thank You David C,5,LendingClub
2020-04-27,"After being a client for a few years, out of the blue Lending Club reported me as DECEASED to a credit bureau. No known reason how it suddenly pulled incorrect data. Customer Service told that I needed to contact each of the credit bureaus to correct!  WREAKING HAVOC on my credit as I no longer have reportable scores.Relatively smooth to get a loan but pray you dont need Customer Support. Horrible!",1,LendingClub
2020-04-25,"Date of experience: April 25, 2020",5,LendingClub
2020-04-24,You all making getting a person's financial order so simple and uncomplicated!  I am so blessed a company like yours exists!  Thank you.,5,LendingClub
2020-04-23,"I LOVE Lending Club, They are always there when we need them!! Their loans are much easier to obtain than other lending companies!! They helped My Husband and I get out of a Secured Loan and we got our Title back on our Jeep!!",5,LendingClub
2020-04-21,Easiest loan I have ever applied for and response time of approval and funds into my account was awesome!  Easy to understand terms and fee process.,5,LendingClub
2020-04-21,"I've been investing with Lending Club for about eight years. My experience and rate of return have significantly declined because Lending Club too aggressively prioritized expanding its loan pool. Inevitably, what happened was a surge of trash loans and scams - perplexingly high number of defaults on loans that Lending Club graded highly. Recovery fees that are charged by Lending Club regularly exceed the amount collected on past-due notes, which creates the bizarre outcome of the lender being additionally charged for defaulted notes. Lending Club is solely focused on profits, which they make by issuing as many loans as possible, they do not care about the quality of return for investors or the people to which they are issuing loans. This creates a dangerous situation for investors since Lending Club has very little risk exposure in the loans that they issue as all of the money comes from investors on the platform. Increasingly, I consider Lending Club more like a Ponzi scheme than a valid investment option. I am gradually withdrawing funds and closing my account because Lending Club's practices are shady and unscrupulous.",1,LendingClub
2020-04-21,"My honest experience is that Lending Club is the best platform for providing loans out in the market and I love to do business with Lending Club, I highly recommend their service and I am a long term client for all my business/personal needs! Regardless of the specific need at any given moment Lending Club is the best solution.",5,LendingClub
2020-04-20,"thank you for helping me with a big problem.have a large foundation problem with my house.thanks to lending club,i wont have to go thru most of my savings.easy to work with a great,trusting company.they are the best",5,LendingClub
2020-04-20,"This was my second loan with the Lending Club and as with the first, it was super easy and processed quickly.  As a second time customer, I received an even better rate than the first time.  I am so pleased to be able to handle everything online and bingo! my money was in the bank waiting for me.  All told, the Lending Club has the best rate and terms, they are easy to use and show their appreciation for return customers.  They are the best!!!",5,LendingClub
2020-04-19,It was fast and easy. I know that the Lending Club has helped me to increase my credit score.,5,LendingClub
2020-04-17,Lending Club is easy to work with and great to use for extra cash or in an emergency.,5,LendingClub
2020-04-16,"The process was very easy and fast.  I have had such a great experience in the past and had recently paid off a loan, so when I was offered a new one, I decided to take advantage of the opportunity.Thank you very much!",5,LendingClub
2020-04-16,Lending Club has always been there for me.  Very helpful with any issues I have run into eith regards to my loan. I hate having to get help at times but very happy that The Lending Club has been there for me.,5,LendingClub
2020-04-15,I love the Lending Club. They make obtaining funding so easy and hassle free. Payments are easy as well. Thank you for such a great service.,5,LendingClub
2020-04-11,"QUICK , EASY , PAINLESS ,",5,LendingClub
2020-04-09,"I've been with Lending Club for so many years due to my credit card debts and they are my life saver when it comes to my financial crisis. They are very helpful and easy to deal with. Their interest rate are very reasonable compared to credit cards  and debt consolidation made it easier to payoff in three years. But make sure you also have a good credit history and score and a reasonable income. It will give you a higher chances of loan approval. Overall, I'll give Lending Club a 5 star. P.S. No prepayment penalty, paying off your loan before its term ends makes it even better.",5,LendingClub
2020-04-08,I like using the service just didn't like the new process for getting another loan.,4,LendingClub
2020-04-08,LendingClub has been in my corner twice.  They’ve helped me consolidate my debts and pay them off easily with loans that works with my budget.,5,LendingClub
2020-04-08,"Date of experience: April 08, 2020",4,LendingClub
2020-04-06,I never thought i was going to be approved... but they did approved me!The process was super easy and fast money sent to my account. This will help me consolidate my dept and breath a little more on my monthly payments. love the process.,5,LendingClub
2020-04-06,Everything was quick and easy.No complains!,5,LendingClub
2020-04-06,"Date of experience: April 06, 2020",5,LendingClub
2020-04-06,Everyone was helpful everything went great and quick,5,LendingClub
2020-04-03,I had to buy a new heat pump and LendingClub made it so easy.Thank you.,5,LendingClub
2020-04-02,"Perfect, fast, pleasant service and direct deposited into bank account. What I love also is the feedback on how we are doing paying down debt overall and other metrics that allow us to view progress and goals, the insight is very helpful why ever go into a bank ? they made it easy to do business with them.",5,LendingClub
2020-04-02,Lending Club called me less than 24 hours after my payment due date to collect. (Due on the 1st called me at 2:00 pm on the 2nd.) Are you kidding me? It hasn't even been 24 hours yet. I've NEVER missed a payment. I'm set up for automatic payments through my bank and it might take a day or two for you to get your check. Did you even check your mail today or are you just calling to harass me.While you might find good reviews here check their reviews on BBB,1,LendingClub
2020-04-02,I’ve had several loans through Lending Club and this latest one has been no different. Absolutely a wonderful experience.  Simple easy process and quick funding into my bank account . I will continue to borrow from Lending Club in the future when I need to .,5,LendingClub
2020-04-01,Quick and easy process and great communication.,5,LendingClub
2020-04-01,"I would recommend Lending Club to my family and friends. This is my 2nd loan with Lending Club. They have been consistent with ease of filling out application online, to quick respond and quick to deposit money into your account within days.",5,LendingClub
2020-04-01,"This company is very Greedy. With everything that is going on with the Corona and the effects it has financially on everyone, this company refused to work with me on helping my loan. They still want to make money on deferring the payments for 2 months. So we are suffering and they want to make more interest. Other company s are working with their customers during this tough time.",1,LendingClub
2020-03-31,I found the process to be very easy and stress free.  The results were favorable for me and came in a timely manner.  Thank you for the chance to take care of some issues that needed a quick resolution.,5,LendingClub
2020-03-31,"Very fast, very easy. Took only a few minutes to put in the basic information needed. The approval wait time was way faster than I expected, and the loan was in my account the next day. My favorite part of the experience aside from that, was that there wasn’t a middle part where someone calls you to talk further and again ask you for the same information that you just put in online. I have explored a few options now for loan services and Lending Club is by far the best overall experience I have found. I highly recommend them.",5,LendingClub
2020-03-30,"Nice and fast, easy to do business with.",5,LendingClub
2020-03-30,"Date of experience: March 30, 2020",5,LendingClub
2020-03-30,Thank you for a very EASY transaction!  I was very surprised at how quickly I received the money.  I've already paid off the accounts for which it was marked.  I will definitely use LENDING CLUB again should I ever need to.,5,LendingClub
2020-03-30,"I received a letter in the mail to apply for a pre-approved loan. I have quite a few credit cards and wanted to consolidate my debt to just pay one payment. The process of applying,  submitting paperwork, and getting approved was so easy and simple. Their customer service team was very kind and efficient when I needed to call to answer an additional question. I would highly recommend and would use this company again.  Now I can rest easy knowing my other debts are satisfied and I can pay this loan off in 5 years while being able to save money for my family's future.",5,LendingClub
2020-03-29,"Thank you for helping pay off all my debts into one payment.😇However, now with Covid-19 I'm facing a new problem with no ability to make money.  Please, help me defer the payment until this situation subsides. Thank you 😥",4,LendingClub
2020-03-28,"It was honestly, easy to file the application, no hidden details, several options on payments.Have the direct deposit made it easy to receive the funds in a timely manner.Thank you",5,LendingClub
2020-03-28,"QUICK, EASY, BANK, DONE",5,LendingClub
2020-03-27,"Date of experience: March 27, 2020",5,LendingClub
2020-03-27,Awesome way of Lending and very Convenient,5,LendingClub
2020-03-27,i dont like autopay. i get paid bi weekly so i cant also guarantee money in acct on auto draft day.,3,LendingClub
2020-03-27,This is the best company I have contacted regarding working with loans. I am seriously considering Lending Club for all my loans if I can get the interest in the correct window. I love the fast process and ever one I talked to is very helpful.,5,LendingClub
2020-03-27,Overall great program for personal loans.  I will admit the fees are a bit higher than a bank but the process semi-makes up for the fees.  Banks are very difficult to work with.  APR rate was decent.,4,LendingClub
2020-03-27,"Honestly, very easy experience.My only go to source for small loans",5,LendingClub
2020-03-26,I didn't really want this loan I was just wondering. WELL guess what???This was exactly what I needed to get back on track with my finances. Thank you so very much for helping me.,5,LendingClub
2020-03-25,I have found that the Lending Club rates to be better than some of the other in the field. They walk you thu the application with simple instructions and give you a fast answer on approval. The email the next business day help also. By day four the money was in my checking account.     This is my second loan with the Lending club.      Thank you Neal,5,LendingClub
2020-03-25,"Excellent,  timely, and without additional requests for documents.  It was a seamless process.  Thank you for making it so easy.",5,LendingClub
2020-03-24,Quick and easy.  Really appreciate this company.,5,LendingClub
2020-03-24,"Very easy process to get the loan and disperse it to my credit card companies and get them paid off. Took a few days for the money to hit the card companies, but the portion that went to my bank was there in like two days. Highly recommend!",5,LendingClub
2020-03-24,"The experience from beginning to end was easy and fast. The entire process is done on-line. The money, once approved, was in my bank account within a day. The best part is I can use the money to help myself the way I feel is best with no questions ask.",5,LendingClub
2020-03-23,Fast and friendly service.  You never dissappoint!,5,LendingClub
2020-03-23,"What I love about  Lending club is ,no questions asked , No haggling and hackling around,you  Were there for me when nobody else  Would consider Making me a Loan even after they've said see if I qualify. I appreciate all you've done for me. You're the best !!!",5,LendingClub
2020-03-23,"Excellent process at really great rates.  Did everything securely online.  Completely hassle-free, and even though my numbers were over, the extra went directly to my savings account (for my bank loans).  A definite good recommendation via Turbo Tax.  Huge Bonus: zero hassling phone calls or emails.  Everything was directly to the point.",5,LendingClub
2020-03-23,"If ever I need a loan, this is my go to company: they make it quick and easy. Low rates, reasonable payment plans. Love that they allow you to select payment date. I’ve referred a few friends and they all had positive experiences.",5,LendingClub
2020-03-23,"Date of experience: March 23, 2020",4,LendingClub
2020-03-23,"Your wonderful in this time of need. With the Virus-19 I was so afraid what I was going to do. Being a single mom of 6 children still in the home (4 are special needs) and 3 out on their own. School closing and my job closing to the public I was afraid of what was going to happen next. With approving my request I was able to pay all my credit cards and only having one bill. When my taxes come in , I’m paying off the $5000 you allowed me to borrow last summer. With Lending Club it makes it possible to be Quarantine with my children in the time of need. GOD bless you all and please stay safe in the chaos of 2020.",5,LendingClub
2020-03-23,"Absolutely the Best !I have been a member of Lending Club since 2016. It has never been easier for me to get a loan when I need it. And I got a great rate.After you complete your initial application and are approved, the money is in your account with 48 hours. And the smart thing to do is to just let them withdraw the payment from your checking account each month so there is no guess work.And if you want to change the day you make your payment. It's not a problem. I cannot say enough good things about Lending Club. And their customer service is among the best around.If you need a loan...This is the place to get it.",5,LendingClub
2020-03-23,The transaction went very smoothly! I had great customer service as well to answer questions! My friend Subernia Johnson recommended me to try Lending Club and I am glad she did! Thank you!!!,5,LendingClub
2020-03-22,Absolutely painless... easiest loan I’ve ever applied for... money was in the bank in less than 48 hours... very satisfied!!!,5,LendingClub
2020-03-22,"They did well with their loan, but the origination fee is so high, Eloan is much better, no fees at all!",4,LendingClub
2020-03-21,"This is the worst company I have ever encountered when it comes to personal loans.  They do not deserve a 1 star.  You can't get them on the phone, I've already waited over an hour and their excuse time and time again is it is very busy.  They have already stated rates will not change in any way due to the Corona Virus.  They make it almost impossible to make a payment.  You can't do it online.  You can't do it early, and if you have to make a payment late, there is a steep penalty.  Stay away!!",1,LendingClub
2020-03-21,"This was my second Loan through The Lending Club and it was the easiest processes that I have ever experienced!. I filled out the simple Application on-line and it was approved the following morning and my money was in my Checking Account 2 Days later!.Thanks Lending ClubSincerely,Bob Fitzpatrick",5,LendingClub
2020-03-20,Easy to work with easy to manage website friendly staff when contacted,5,LendingClub
2020-03-20,"The Loan was fast and easy, they have a phone number where you can talk to a real person. They are very friendly and they let you set up your payment day. They send us emails with lots of real information in it.We love you guys.Thank You for all you done for us.",5,LendingClub
2020-03-20,"I was skeptical, but so Great full Lending Club was able to help financially!!!Thanks you Sincerely,",5,LendingClub
2020-03-20,"APPROACH LENDING CLUB WITH CAUTION!  Just terrible Customer Service...It's amazing how the entire approach to good customer service and kind attention that was originally provided during the course of my monthly payments being made on a personal loan with Lending Club, suddenly changed once that loan was paid off!Once last four of your SSN is entered on the call in to Customer Service, it seems a crazy long hold time is in place to get to a Customer Service rep on the line (NEVER experienced a long hold time prior to loan pay off). For example on March 19th, I had called in to their Customer Service to question why when I was seeing my loan paid off online, funds were still being withdrawn the month after pay off confirmation? I do not exaggerate in the least when I'm telling you I waited 45 minutes to get a rep on the phone and after listening to my billing concern, I was then asked to be placed on hold. While on hold, the Customer Service rep LEFT THE CALL and I DID NOT HANG UP for more than 3 hours! That's no joke - MORE THAN 3 HOURS ON HOLD! This could have gone on all night until the rep came in the next morning to see her call button was still lit up.THE WORST CUSTOMER SERVICE I HAVE EVER EXPERIENCED AND I WILL NEVER DO BUSINESS WITH LENDING CLUB AGAIN!",2,LendingClub
2020-03-20,Wonderful prompt service.  Grateful for the quick replies and responses.Steve,5,LendingClub
2020-03-20,Excellant service handled the loan process so quickly and easily thanks,5,LendingClub
2020-03-19,Simple process and a fast response.  It made it easy to go through the process.,5,LendingClub
2020-03-19,It was a great experience I got my money fast and all my credit cards was paid off through them which was very helpful I will be getting more loans in the future from them.,5,LendingClub
2020-03-18,The smoothest and easiest process ever. Made it very easy to go through to achieve what I needed financially.  They did everything they said they would do and did it faster than expected! Awesome experience!,5,LendingClub
2020-03-18,Thank you for making the process simple and easy to apply. I am looking forward to a great relationship during and after repayment of the loan.,5,LendingClub
2020-03-18,"Doing business over the internet can be scary. Especially financial business with someone you aren't seeing. LendingClub was professional and fast. I had the money three days before they said I should. It worked the way you want something over the internet to do, which was simple and quick. I highly recommend them.",5,LendingClub
2020-03-18,"Just received my third loan and the process as always is very easy to apply. Of course your loan is deposited into your account, and you can do and achieve the goals that you desire. I am a big fan of Lending Club.",5,LendingClub
2020-03-18,I have had 3 loans with Lending Club. Each time it seems to get easier but I guess that's because they have a history with me and I with them.  The process was easy. The amount I needed and the terms by I desired fit my budget perfectly. I was able to consolidate all my outstanding loans and small debts into one simple payment and saving thousands in interest. Thank you LendingClub for being there for me.,5,LendingClub
2020-03-17,"Hi,I'm very pleased, because the service through all , it was simple , easy  and the answer pretty fast. Thanks.",5,LendingClub
2020-03-17,"Thank you for your help, the timing is great ot is helping us as we deal with all the issues facing ud",5,LendingClub
2020-03-17,"Date of experience: March 17, 2020",5,LendingClub
2020-03-17,Lending Club makes borrowing money stress free.,5,LendingClub
2020-03-17,I just received my third loan.  I have the first one open and paid off my second loan.  The process has been very easy; as long as you have all the requested documents ready to submit.,5,LendingClub
2020-03-17,"Date of experience: March 17, 2020",4,LendingClub
2020-03-16,"Date of experience: March 16, 2020",5,LendingClub
2020-03-16,"Date of experience: March 16, 2020",5,LendingClub
2020-03-16,This is the third time I am using Lending Club to pay off debt and the process was easy to do easily for the third time. It was fast and prompt and they kept me informed and it did not take a long time to get my funds and resolve the debt. The interest rate was alittle higher than for the second time which I am alittle disappointed in but I will survive,4,LendingClub
2020-03-14,Thanks Lendingclub 4 helping me 2 secure a loan. Now I can pay my bills without worrying....it was fast and easy ....thanks so much Lisa,5,LendingClub
2020-03-13,Easiest loan process. All online. Funds were deposited. Debt consoldation. Definitely stress free,5,LendingClub
2020-03-13,"We recently got our second loan from LendingClub, it’s so easy and both times we had the money within 48 to 72 hours. I love how you can do everything online and set up auto pay. With this loan I even shopped around for rates and let one company run my credit and was approved for the loan and this company told me there’s no way they could beat my rate with LendingClub. We will always us LendingClub for our needs!",5,LendingClub
2020-03-13,"This is my 3rd loan through Lending Club.  The loan process is very simple and easy to navigate, my use was for bill consolidation.  Had all documents and account numbers ready.  The debts I wanted to consolidate were paid off in less than a weeks time.  The interest savings alone will be substantial, plus this loan will be paid off in 3 years! Lending Club has really helped me get everything on track through their loan program!! I Highly recommend!!!",5,LendingClub
2020-03-13,"The process was so easy, and I am very happy I was given the opportunity to get a loan from the The Lending Club. I highly recommend",4,LendingClub
2020-03-13,Your company was extremely easy to deal with. If ever in the future I need help again they will be the first I call!,5,LendingClub
2020-03-12,Didn’t get approved. Not sure why. I have good credit.,1,LendingClub
2020-03-12,"absolutely no hassle, i would recommend them to anyone",5,LendingClub
2020-03-12,They made me an offer and fulfilled that offer in 3 days.  Good people to work with,5,LendingClub
2020-03-12,"Overall loan process was easy.  Customer Care staff was efficient, personable, pleasant and professional.  They were able to answer all questions and provide assistance when needed.  I rate this experience “excellent”.  All business transition should be effective and efficient.",5,LendingClub
2020-03-12,"I'm  really happy with the way,you guys take care of me. Thank you.",5,LendingClub
2020-03-11,Lending Club prompted me to take control of my credit card debt.  I will be debt free in 3 years instead of the 7-10 years and a fortune in interest.  Thank you!,5,LendingClub
2020-03-11,"Date of experience: March 11, 2020",5,LendingClub
2020-03-11,I wasn't expecting a 300.00 processing/administration fee.,2,LendingClub
2020-03-11,"Date of experience: March 11, 2020",5,LendingClub
2020-03-11,Lending Club is a great way to get money FAST. My loan was in my bank in 3 days. Lending Club is an excellent way to repair your credit and put all your bills in one easy payment!,5,LendingClub
2020-03-10,"I asked, I got it within 3 business days. Everything went very smoothly. I'm recommending Lending Club to anyone that needs the extra boost. Thank you Lending Club for helping me out.",5,LendingClub
2020-03-10,"The lending club is real sure you pay a higher interest rate than someone with excellent credit, but it's better than the other second choice loans I looked at,  now I'm on my second loan with the lending club, the interest is better and the loan is a real good loan. Good honest company.",5,LendingClub
2020-03-10,Quite easy process. Quick response. Quick deposit of funds to Bank. I recommend Lending club To all my friends and Family. Made life easier.,5,LendingClub
2020-03-10,I just wanna say thank you guys for the experience I've had with you and for the opportunity that you guys have given me. I appreciate the hard work that your organization have extended to me and just being able to allow me to show myself worthy of the opportunity.  I will continue to use lendingclub because you guys are very transparent from beginning to end. There aren't any suprises it is what it is and I love it. Thx again for the opportunity.,4,LendingClub
2020-03-10,The customer service was awful.  They acted like they didn’t even want my business. If i had it to do over I would go somewhere else,1,LendingClub
2020-03-10,"Overall an extremely easy, process. I did have some issues with verification paperwork, and it took several days to get answers, but once I did we had the money in 2 days.I would highly recommend Lending Tree",4,LendingClub
2020-03-10,"I am very happy and satisfied, it was really easy to apply for a loan and the money was in the bank in a couple of days.",5,LendingClub
2020-03-09,"Excellent service, fast and easy. Absolutely I would recommend Lending Club!",5,LendingClub
2020-03-09,Lending Club has helped me twice when I needed a little extra cash. Interest rate was competitive or lower than most other lenders.I would recommend them to anyone in a financial bind or crisis. Lending Club delivered my funds within 48 hours both times.Great people to do business with!!,5,LendingClub
2020-03-09,This is my second loan I obtained by Lending club and I just have to say I have always had very helpful representatives that have helped and answered any questions I had through out the application process and after. The application process is so easy and self explanatory. It meant alot to me that this company has given me an opportunity to be trusted and the loans have helped in time of need. Thank you Lending club.,5,LendingClub
2020-03-08,"I had been turned down by a couple of other loan companies becasause of my inability to show a steady income other than my bank records. I had been on a new job for less than three months. Even though my credit card debt was high, my credit scores reflected a perfect record of making payments on time and current increases in available credit on my credit cards. LendingClub took a chance on me. The process was quick and simple. I decided which credit cards got paid, and what amounts would be paid to each card. In addition, I received the amount left to reach my full loan  amount in a direct deposit into my bank account. The interest on this loan is substantially less than the interest on the credit cards I was able to pay off. I am now in a much better place financially. In just three years, I will be debt free!!",5,LendingClub
2020-03-07,I thank you very much for helping myself and my wife .i have never seen fast service like this in my life time.i will be be seeing your company for a car loan very soonthank you again for putting my wife and i in a better place,5,LendingClub
2020-03-06,Quick and easy to apply and fast turnaround process time,5,LendingClub
2020-03-06,My experience with the Lending Club was a delight.  The process was extremely easy and fast.  The money was deposited into my account within two days...and the automatic payment feature ensures your payment is always timely.  Thank you Lending Club for providing me with the opportunity to borrow and repay a loan with no hassles.,5,LendingClub
2020-03-06,Super fast.  Super easy.  Love it!,5,LendingClub
2020-03-06,could not be any easier to fund my account. thank you for great service .,5,LendingClub
2020-03-05,"I am a past customer, so it was a little smoother than usual - but very good experience.",5,LendingClub
2020-03-05,Approval was quick and hassle free. The funds were deposited in my account within two days. Highly recommended for anyone looking to refinance credit card debt or the need for a loan.,5,LendingClub
2020-03-05,The loan application process was very easy and the determination was made right away. I did have difficulty linking my bank account for some reason. The link did not work so I ended up having to manually set up my bank account.,5,LendingClub
2020-03-05,I look forward to continuing working with you all. Keep up the good work!,5,LendingClub
2020-03-05,"I was very impressed with the ease and speed of the transaction. There are alot of offers out there, but I went with lending club in beginning with first loan and by hooking it up on auto pay, hey always on time.The 2nd time I applied, my interest rate went from up in the 20s to single digits.Very pleased! Lending Club was there when I needed them.Im proud to have fulfilled my agreement, and they have recognized it and rewarded it.Thank you Lending ClubI feel alive!",5,LendingClub
2020-03-04,"Thank you for making it so easy to understand, uncomplicated and fast! The rates were comparable to other places I researched, so I am very happy with Lending club!",5,LendingClub
